type,is_pyramid,units,entry_date,exit_date,entry_price,exit_price,pnl_points,mae_points,atr_at_exit,holding_hours,exit_reason,trade_id
Long,True,1.0999999999999999,2025-03-13 02:00:00,2025-03-13 06:00:00,2936.16,2933.5,-3.17,-5.86,13.8,0,Signal Exit,691
Long,False,1.0,2025-03-13 10:00:00,2025-03-14 10:00:00,2938.01,2987.74,49.01,-5.35,13.63,24,Signal Exit,692
Long,True,2.5,2025-03-13 14:00:00,2025-03-14 10:00:00,2940.0,2987.74,117.55,-18.35,13.63,24,Signal Exit,693
Long,False,1.0,2025-03-14 18:00:00,2025-03-14 22:00:00,2998.67,2985.39,-13.5,-15.69,15.73,0,Signal Exit,694
Long,False,1.0,2025-03-15 02:00:00,2025-03-17 14:00:00,2986.67,2986.16,-1.73,-4.96,13.99,48,Signal Exit,695
Long,True,2.0999999999999996,2025-03-17 06:00:00,2025-03-17 14:00:00,2984.59,2986.16,2.83,-4.87,13.99,0,Signal Exit,696
Long,False,1.0,2025-03-17 18:00:00,2025-03-17 22:00:00,2995.65,2987.98,-7.89,-10.98,14.91,0,Signal Exit,697
Long,False,1.0,2025-03-18 02:00:00,2025-03-19 02:00:00,2997.79,3032.61,34.1,-1.08,13.2,24,Signal Exit,698
Long,True,2.1999999999999997,2025-03-18 06:00:00,2025-03-19 02:00:00,3001.38,3032.61,67.12,-4.38,13.2,24,Signal Exit,699
Long,False,1.0,2025-03-19 06:00:00,2025-03-19 10:00:00,3033.92,3029.42,-4.72,-6.6,11.52,0,Signal Exit,700
Long,False,1.0,2025-03-19 14:00:00,2025-03-19 18:00:00,3044.39,3030.29,-14.32,-21.91,13.03,0,Signal Exit,701
Long,False,1.0,2025-03-19 22:00:00,2025-03-20 02:00:00,3033.18,3029.89,-4.01,-7.49,13.23,24,Signal Exit,702
Long,False,1.0,2025-03-20 06:00:00,2025-03-20 14:00:00,3048.55,3047.0,-1.77,-3.65,13.9,0,Signal Exit,703
Long,True,2.3,2025-03-20 10:00:00,2025-03-20 14:00:00,3049.65,3047.0,-6.6,-10.92,13.9,0,Signal Exit,704
Long,False,1.0,2025-03-21 02:00:00,2025-03-21 10:00:00,3041.77,3035.84,-6.15,-6.06,12.94,0,Signal Exit,705
Long,False,1.0,2025-03-21 18:00:00,2025-03-21 22:00:00,3029.5,3006.45,-24.02,-25.24,14.9,0,Stop Loss Exit,706
Long,False,1.0,2025-03-27 14:00:00,2025-03-28 18:00:00,3029.75,3072.88,42.41,-3.07,14.17,24,Signal Exit,707
Long,False,1.0,2025-03-28 22:00:00,2025-03-29 02:00:00,3083.05,3077.43,-6.34,-15.66,14.7,24,Signal Exit,708
Long,False,1.0,2025-03-31 06:00:00,2025-03-31 18:00:00,3087.9,3115.02,26.9,-11.22,17.14,0,Signal Exit,709
Long,True,1.0,2025-03-31 10:00:00,2025-03-31 18:00:00,3094.79,3115.02,20.01,-0.89,17.14,0,Signal Exit,710
Long,False,1.0,2025-04-01 02:00:00,2025-04-01 14:00:00,3117.89,3132.16,14.05,-0.62,17.87,0,Signal Exit,711
Long,True,1.7999999999999998,2025-04-01 06:00:00,2025-04-01 14:00:00,3124.73,3132.16,12.98,-8.69,17.87,0,Signal Exit,712
Long,False,1.0,2025-04-01 18:00:00,2025-04-02 02:00:00,3132.39,3113.69,-19.42,-31.61,18.42,24,Signal Exit,713
Long,True,1.7999999999999998,2025-04-01 22:00:00,2025-04-02 02:00:00,3133.93,3113.69,-37.73,-59.67,18.42,24,Signal Exit,714
Long,False,1.0,2025-04-02 06:00:00,2025-04-02 14:00:00,3114.01,3118.1,3.87,-6.33,19.32,0,Signal Exit,715
Long,False,1.0,2025-04-02 18:00:00,2025-04-02 22:00:00,3131.12,3121.9,-9.44,-20.99,19.13,0,Signal Exit,716
Long,False,1.0,2025-04-03 02:00:00,2025-04-03 14:00:00,3123.59,3131.89,8.08,-18.49,23.52,0,Signal Exit,717
Long,True,0.7999999999999999,2025-04-03 06:00:00,2025-04-03 14:00:00,3131.52,3131.89,0.12,-6.54,23.52,0,Signal Exit,718
Long,False,1.0,2025-04-04 06:00:00,2025-04-04 10:00:00,3114.01,3109.83,-4.4,-8.17,28.39,0,Signal Exit,719
Long,False,1.0,2025-04-09 22:00:00,2025-04-10 02:00:00,3074.98,3059.7,-16.0,-24.05,34.16,24,Signal Exit,720
Long,False,1.0,2025-04-10 06:00:00,2025-04-10 18:00:00,3080.68,3116.63,35.73,-9.28,32.05,0,Signal Exit,721
Long,True,1.0,2025-04-11 06:00:00,2025-04-11 14:00:00,3176.87,3195.92,18.83,-0.92,36.25,0,Signal Exit,722
Long,False,1.0,2025-04-10 22:00:00,2025-04-11 14:00:00,3117.23,3195.92,77.97,-0.33,36.25,24,Signal Exit,723
Long,False,1.0,2025-04-11 18:00:00,2025-04-11 22:00:00,3227.79,3223.85,-4.16,-17.76,37.21,0,Signal Exit,724
Long,False,1.0,2025-04-12 02:00:00,2025-04-14 14:00:00,3234.0,3234.5,-0.72,-24.19,31.22,48,Signal Exit,725
Long,True,1.0,2025-04-14 06:00:00,2025-04-14 14:00:00,3219.1,3234.5,15.18,-9.29,31.22,0,Signal Exit,726
Long,False,1.0,2025-04-15 02:00:00,2025-04-15 06:00:00,3214.11,3211.92,-2.41,-12.69,29.44,0,Signal Exit,727
Long,False,1.0,2025-04-15 10:00:00,2025-04-15 18:00:00,3223.64,3222.61,-1.25,-6.4,24.02,0,Signal Exit,728
Long,False,1.0,2025-04-16 02:00:00,2025-04-17 10:00:00,3227.91,3324.01,95.38,-2.33,21.96,24,Signal Exit,729
Long,True,1.5999999999999999,2025-04-16 06:00:00,2025-04-17 10:00:00,3230.45,3324.01,148.54,-1.23,21.96,24,Signal Exit,730
Long,False,1.0,2025-04-17 14:00:00,2025-04-17 18:00:00,3329.48,3321.54,-8.16,-16.98,23.05,0,Signal Exit,731
Long,False,1.0,2025-04-18 02:00:00,2025-04-22 18:00:00,3319.07,3454.49,133.2,-8.23,31.79,96,Signal Exit,732
Long,True,1.0999999999999999,2025-04-22 06:00:00,2025-04-22 18:00:00,3423.85,3454.49,33.46,-12.78,31.79,0,Signal Exit,733
Long,False,1.0,2025-04-29 06:00:00,2025-04-29 10:00:00,3345.19,3326.44,-18.97,-22.55,33.22,0,Signal Exit,734
Long,False,1.0,2025-04-30 06:00:00,2025-04-30 10:00:00,3315.82,3307.73,-8.31,-8.16,27.61,0,Signal Exit,735
Long,False,1.0,2025-05-05 18:00:00,2025-05-06 14:00:00,3308.81,3361.18,51.65,-3.24,29.24,24,Signal Exit,736
Long,True,0.5,2025-05-07 06:00:00,2025-05-07 10:00:00,3425.84,3374.63,-25.72,-32.92,32.95,0,Signal Exit,737
Long,False,1.0,2025-05-06 18:00:00,2025-05-07 10:00:00,3383.14,3374.63,-9.23,-23.14,32.95,24,Signal Exit,738
Long,False,1.0,2025-05-07 14:00:00,2025-05-07 18:00:00,3387.83,3370.04,-18.01,-18.15,33.08,0,Signal Exit,739
Long,False,1.0,2025-05-07 22:00:00,2025-05-08 02:00:00,3394.4,3384.65,-10.47,-19.04,31.41,24,Signal Exit,740
Long,False,1.0,2025-05-08 10:00:00,2025-05-08 14:00:00,3408.44,3355.1,-53.56,-54.06,37.1,0,Signal Exit,741
Long,False,1.0,2025-05-08 22:00:00,2025-05-09 02:00:00,3356.11,3308.33,-48.5,-58.56,39.0,24,Signal Exit,742
Long,False,1.0,2025-05-19 10:00:00,2025-05-19 22:00:00,3218.27,3230.1,11.61,-11.69,33.23,0,Signal Exit,743
Long,False,1.0,2025-05-20 06:00:00,2025-05-20 10:00:00,3228.87,3221.33,-7.76,-14.77,27.98,0,Signal Exit,744
Long,False,1.0,2025-05-20 18:00:00,2025-05-21 18:00:00,3236.31,3313.69,76.66,-4.44,22.99,24,Signal Exit,745
Long,False,1.0,2025-05-22 02:00:00,2025-05-22 06:00:00,3316.3,3319.25,2.73,-4.44,22.06,0,Signal Exit,746
Long,False,1.0,2025-05-22 10:00:00,2025-05-22 14:00:00,3337.67,3332.27,-5.62,-11.42,23.04,0,Signal Exit,747
Long,False,1.0,2025-05-23 02:00:00,2025-05-23 06:00:00,3296.51,3295.46,-1.27,-7.46,23.15,0,Signal Exit,748
Long,False,1.0,2025-05-23 10:00:00,2025-05-26 06:00:00,3305.37,3352.87,45.78,-14.41,23.53,72,Signal Exit,749
Long,False,1.0,2025-05-26 14:00:00,2025-05-26 18:00:00,3347.46,3328.71,-18.97,-23.9,23.81,0,Signal Exit,750
Long,True,0.7000000000000001,2025-05-27 02:00:00,2025-05-27 10:00:00,3341.31,3335.91,-3.93,-6.55,18.92,0,Signal Exit,751
Long,False,1.0,2025-05-26 22:00:00,2025-05-27 10:00:00,3338.34,3335.91,-3.15,-6.39,18.92,24,Signal Exit,752
Long,False,1.0,2025-05-28 18:00:00,2025-05-28 22:00:00,3324.12,3305.19,-19.15,-26.61,19.51,0,Signal Exit,753
Long,False,1.0,2025-05-30 02:00:00,2025-05-30 06:00:00,3324.14,3319.51,-4.85,-8.87,24.01,0,Signal Exit,754
Long,True,1.4999999999999998,2025-06-03 06:00:00,2025-06-03 10:00:00,3383.66,3372.78,-16.65,-30.51,21.14,0,Signal Exit,755
Long,False,1.0,2025-06-02 14:00:00,2025-06-03 10:00:00,3323.61,3372.78,48.45,0.0,21.14,24,Signal Exit,756
Long,False,1.0,2025-06-04 02:00:00,2025-06-04 14:00:00,3353.25,3351.1,-2.37,-6.99,21.85,0,Signal Exit,757
Long,False,1.0,2025-06-04 18:00:00,2025-06-04 22:00:00,3362.91,3352.62,-10.51,-19.48,21.05,0,Signal Exit,758
Long,False,1.0,2025-06-05 02:00:00,2025-06-05 06:00:00,3379.19,3373.13,-6.28,-8.54,19.47,0,Signal Exit,759
Long,False,1.0,2025-06-05 10:00:00,2025-06-05 14:00:00,3373.71,3364.26,-9.67,-12.59,19.9,0,Signal Exit,760
Long,False,1.0,2025-06-05 18:00:00,2025-06-05 22:00:00,3389.47,3378.55,-11.14,-18.48,20.56,0,Signal Exit,761
Long,False,1.0,2025-06-06 10:00:00,2025-06-06 18:00:00,3363.93,3356.74,-7.41,-11.19,21.33,0,Signal Exit,762
Long,False,1.0,2025-06-12 06:00:00,2025-06-12 18:00:00,3358.36,3365.48,6.9,-19.58,22.27,0,Signal Exit,763
Long,False,1.0,2025-06-12 22:00:00,2025-06-13 02:00:00,3392.09,3382.51,-10.3,-14.29,23.3,24,Signal Exit,764
Long,True,1.3,2025-06-13 10:00:00,2025-06-13 14:00:00,3427.4,3426.07,-2.01,-12.13,25.23,0,Signal Exit,765
Long,False,1.0,2025-06-13 06:00:00,2025-06-13 14:00:00,3386.13,3426.07,39.72,-6.42,25.23,0,Signal Exit,766
Long,False,1.0,2025-06-13 22:00:00,2025-06-14 02:00:00,3436.5,3430.39,-6.83,-17.24,26.74,24,Signal Exit,767
Long,False,1.0,2025-06-16 06:00:00,2025-06-16 14:00:00,3442.76,3421.47,-21.51,-25.25,24.49,0,Signal Exit,768
Long,True,1.2,2025-06-16 10:00:00,2025-06-16 14:00:00,3441.58,3421.47,-24.4,-28.88,24.49,0,Signal Exit,769
Long,False,1.0,2025-06-17 02:00:00,2025-06-17 06:00:00,3392.72,3386.4,-6.54,-9.82,22.82,0,Signal Exit,770
Long,False,1.0,2025-06-17 10:00:00,2025-06-17 14:00:00,3393.76,3392.59,-1.39,-20.08,24.41,0,Signal Exit,771
Long,False,1.0,2025-06-17 22:00:00,2025-06-18 02:00:00,3390.24,3390.42,-0.54,-23.96,21.46,24,Signal Exit,772
Long,False,1.0,2025-06-23 22:00:00,2025-06-24 06:00:00,3380.6,3368.31,-13.01,-13.33,19.51,24,Signal Exit,773
Short,False,1.0,2025-06-30 06:00:00,2025-07-01 06:00:00,3280.46,3303.12,-24.04,-28.98,20.18,24,Stop Loss Exit,774
Short,False,1.0,2025-07-02 02:00:00,2025-07-02 14:00:00,3339.66,3338.76,0.68,-5.38,17.58,0,Signal Exit,775
Long,False,1.0,2025-07-02 14:00:00,2025-07-02 22:00:00,3338.76,3337.59,-1.39,-11.2,16.1,0,Signal Exit,776
Long,True,0.8999999999999999,2025-07-02 18:00:00,2025-07-02 22:00:00,3341.67,3337.59,-3.87,-6.25,16.1,0,Signal Exit,777
Long,False,1.0,2025-07-03 02:00:00,2025-07-03 10:00:00,3349.64,3346.11,-3.75,-7.75,16.03,0,Signal Exit,778
Long,True,1.0,2025-07-03 06:00:00,2025-07-03 10:00:00,3358.87,3346.11,-12.98,-16.98,16.03,0,Signal Exit,779
Long,False,1.0,2025-07-03 14:00:00,2025-07-03 18:00:00,3359.42,3345.65,-13.99,-15.59,15.97,0,Signal Exit,780
Long,False,1.0,2025-07-04 10:00:00,2025-07-04 18:00:00,3329.9,3334.58,4.46,-3.8,16.7,0,Signal Exit,781
Long,False,1.0,2025-07-07 06:00:00,2025-07-07 10:00:00,3337.36,3316.69,-20.89,-30.74,16.87,0,Signal Exit,782
Long,False,1.0,2025-07-08 06:00:00,2025-07-08 10:00:00,3339.55,3334.85,-4.92,-9.96,14.57,0,Signal Exit,783
Short,False,1.0,2025-07-09 06:00:00,2025-07-10 18:00:00,3302.93,3326.54,-24.71,-27.38,14.57,24,Stop Loss Exit,784
Short,False,1.0,2025-07-10 22:00:00,2025-07-11 06:00:00,3312.84,3325.14,-12.67,-13.19,14.2,24,Signal Exit,785
Long,False,1.0,2025-07-11 06:00:00,2025-07-14 14:00:00,3325.14,3357.72,30.86,-3.22,13.29,72,Signal Exit,786
Long,False,1.0,2025-07-14 18:00:00,2025-07-14 22:00:00,3370.17,3355.23,-15.16,-23.18,14.95,0,Signal Exit,787
Long,False,1.0,2025-07-15 10:00:00,2025-07-15 22:00:00,3346.46,3346.88,0.2,-11.93,16.13,0,Signal Exit,788
Long,False,1.0,2025-07-16 14:00:00,2025-07-16 22:00:00,3338.04,3326.88,-11.38,-15.95,16.57,0,Signal Exit,789
Long,False,1.0,2025-07-17 02:00:00,2025-07-17 06:00:00,3354.89,3349.52,-5.59,-8.81,18.21,0,Signal Exit,790
Long,False,1.0,2025-07-18 18:00:00,2025-07-19 02:00:00,3352.38,3352.28,-0.82,-4.44,17.26,24,Signal Exit,791
Long,False,1.0,2025-07-21 10:00:00,2025-07-21 18:00:00,3356.51,3366.23,9.5,-5.83,13.22,0,Signal Exit,792
Long,True,1.0999999999999999,2025-07-22 06:00:00,2025-07-22 10:00:00,3398.33,3385.92,-13.89,-14.44,13.42,0,Signal Exit,793
Long,False,1.0,2025-07-21 22:00:00,2025-07-22 10:00:00,3388.44,3385.92,-3.24,-3.24,13.42,24,Signal Exit,794
Long,True,1.0,2025-07-22 22:00:00,2025-07-23 10:00:00,3412.3,3421.01,7.99,-7.33,15.72,24,Signal Exit,795
